mmsi,timestamp,lat,lon,sog_knots,cog_deg,trip_id,event_label,distance_to_imbl_km
419000001,2026-01-02T02:30:00,7.48756,78.31681,6.51,134.9,trip_001,normal_fishing,41.222
419000001,2026-01-02T02:40:00,7.47731,78.33176,6.49,124.5,trip_001,normal_fishing,39.303
419000001,2026-01-02T02:50:00,7.46598,78.34586,6.47,128.8,trip_001,normal_fishing,37.314
419000001,2026-01-02T03:00:00,7.46084,78.36171,5.96,108.0,trip_001,normal_fishing,35.353
419000001,2026-01-02T03:10:00,7.4508,78.37595,6.23,125.2,trip_001,normal_fishing,33.54
419000001,2026-01-02T03:20:00,7.43836,78.38947,6.58,132.7,trip_001,normal_fishing,31.632
419000001,2026-01-02T03:30:00,7.42522,78.39841,5.69,145.8,trip_001,normal_fishing,29.67
419000001,2026-01-02T03:40:00,7.41304,78.40897,5.77,139.1,trip_001,normal_fishing,28.118
419000001,2026-01-02T03:50:00,7.4012,78.42258,6.46,131.1,trip_001,normal_fishing,26.458
419000001,2026-01-02T04:00:00,7.38859,78.43753,7.0,130.2,trip_001,normal_fishing,24.517
419000001,2026-01-02T04:10:00,7.37205,78.44797,7.01,147.8,trip_001,normal_fishing,22.407
419000001,2026-01-02T04:20:00,7.35242,78.45204,7.18,168.3,trip_001,normal_fishing,20.533
419000001,2026-01-02T04:30:00,7.33337,78.45011,6.86,185.8,trip_001,normal_fishing,19.121
419000001,2026-01-02T04:40:00,7.31414,78.44818,6.92,185.7,trip_001,normal_fishing,18.325
419000002,2026-01-01T07:10:00,8.75203,78.20857,8.0,106.4,trip_002,transit,91.731
419000002,2026-01-01T07:20:00,8.74904,78.22907,7.38,98.3,trip_002,transit,89.312
419000002,2026-01-01T07:30:00,8.75498,78.2507,8.0,74.6,trip_002,transit,87.172
419000002,2026-01-01T07:40:00,8.76155,78.27102,7.62,72.0,trip_002,transit,85.417
419000002,2026-01-01T07:50:00,8.76573,78.28913,6.63,76.9,trip_002,transit,83.858
419000002,2026-01-01T08:00:00,8.77378,78.30714,7.04,65.8,trip_002,transit,82.401
419000002,2026-01-01T08:10:00,8.78049,78.32854,8.0,72.5,trip_002,transit,81.214
419000002,2026-01-01T08:20:00,8.78491,78.35041,7.95,78.5,trip_002,transit,79.676
419000002,2026-01-01T08:30:00,8.78428,78.37285,8.0,91.6,trip_002,transit,77.996
419000002,2026-01-01T08:40:00,8.7794,78.39475,8.0,102.6,trip_002,transit,75.971
419000002,2026-01-01T08:50:00,8.76936,78.41479,8.0,116.7,trip_002,normal_fishing,73.73
419000002,2026-01-01T09:00:00,8.76647,78.43705,8.0,97.4,trip_002,normal_fishing,71.309
419000002,2026-01-01T09:10:00,8.76474,78.45942,8.0,94.4,trip_002,normal_fishing,69.199
419000002,2026-01-01T09:20:00,8.76004,78.48136,8.0,102.1,trip_002,normal_fishing,67.187
419000002,2026-01-01T09:30:00,8.7475,78.49847,7.58,126.4,trip_002,normal_fishing,65.025
419000002,2026-01-01T09:40:00,8.7309,78.51347,8.0,138.1,trip_002,normal_fishing,62.696
419000002,2026-01-01T09:50:00,8.71779,78.52896,7.25,130.4,trip_002,normal_fishing,60.242
419000002,2026-01-01T10:00:00,8.71127,78.54984,7.8,107.4,trip_002,normal_fishing,58.006
419000002,2026-01-01T10:10:00,8.70477,78.57131,8.0,106.9,trip_002,normal_fishing,55.815
419000002,2026-01-01T10:20:00,8.69893,78.59296,8.0,105.2,trip_002,normal_fishing,53.599
419000002,2026-01-01T10:30:00,8.69476,78.61501,8.0,100.7,trip_002,normal_fishing,51.443
419000002,2026-01-01T10:40:00,8.69865,78.63711,8.0,80.0,trip_002,normal_fishing,49.416
419000002,2026-01-01T10:50:00,8.69666,78.65946,8.0,95.1,trip_002,normal_fishing,48.028
419000002,2026-01-01T11:00:00,8.68952,78.67795,7.07,111.2,trip_002,normal_fishing,46.155
419000002,2026-01-01T11:10:00,8.6851,78.69468,6.17,104.9,trip_002,normal_fishing,44.169
419000002,2026-01-01T11:20:00,8.68659,78.71291,6.52,85.3,trip_002,normal_fishing,42.535
419000002,2026-01-01T11:30:00,8.68453,78.73263,7.07,96.0,trip_002,normal_fishing,41.253
419000002,2026-01-01T11:40:00,8.67588,78.75194,7.55,114.3,trip_002,normal_fishing,39.577
419000002,2026-01-01T11:50:00,8.66413,78.76636,6.65,129.3,trip_002,normal_fishing,37.409
419000002,2026-01-01T12:00:00,8.65569,78.78372,6.89,116.0,trip_002,normal_fishing,35.371
419000002,2026-01-01T12:10:00,8.64427,78.79564,5.9,133.9,trip_002,normal_fishing,33.37
419000002,2026-01-01T12:20:00,8.632,78.80811,6.25,134.7,trip_002,normal_fishing,31.55
419000002,2026-01-01T12:30:00,8.62591,78.82395,6.06,111.1,trip_002,normal_fishing,29.62
419000002,2026-01-01T12:40:00,8.61421,78.83751,6.4,130.9,trip_002,normal_fishing,27.921
419000002,2026-01-01T12:50:00,8.60496,78.85514,7.11,117.8,trip_002,normal_fishing,25.952
419000002,2026-01-01T13:00:00,8.59743,78.87569,7.81,110.2,trip_002,normal_fishing,23.866
419000002,2026-01-01T13:10:00,8.59349,78.89775,7.99,100.2,trip_002,normal_fishing,21.692
419000002,2026-01-01T13:20:00,8.59166,78.91882,7.54,95.0,trip_002,normal_fishing,19.687
419000002,2026-01-01T13:30:00,8.5837,78.93649,6.92,114.3,trip_002,normal_fishing,17.924
419000002,2026-01-01T13:40:00,8.58256,78.95497,6.6,93.6,trip_002,normal_fishing,15.937
419000002,2026-01-01T13:50:00,8.57753,78.97456,7.22,104.5,trip_002,normal_fishing,14.428
419000002,2026-01-01T14:00:00,8.56547,78.98931,6.81,129.4,trip_002,normal_fishing,12.526
419000002,2026-01-01T14:10:00,8.55579,79.00332,6.08,124.8,trip_002,normal_fishing,10.438
419000002,2026-01-01T14:20:00,8.54348,79.01884,7.08,128.5,trip_002,normal_fishing,8.595
419000002,2026-01-01T14:30:00,8.52827,79.03233,7.27,138.6,trip_002,normal_fishing,6.428
419000002,2026-01-01T14:40:00,8.51299,79.04868,8.0,133.2,trip_002,normal_fishing,4.187
419000002,2026-01-01T14:50:00,8.52684,79.03378,7.27,313.0,trip_002,normal_fishing,1.72
419000002,2026-01-01T15:00:00,8.53742,79.01932,6.4,306.3,trip_002,normal_fishing,3.961
419000002,2026-01-01T15:10:00,8.54296,79.00512,5.44,291.4,trip_002,normal_fishing,5.911
419000002,2026-01-01T15:20:00,8.54816,78.99,5.71,289.1,trip_002,normal_fishing,7.439
419000002,2026-01-01T15:30:00,8.55118,78.97474,5.55,281.2,trip_002,normal_fishing,9.013
419000002,2026-01-01T15:40:00,8.56067,78.9607,6.05,304.2,trip_002,normal_fishing,10.423
419000002,2026-01-01T15:50:00,8.56994,78.94799,5.62,306.2,trip_002,normal_fishing,12.253
419000002,2026-01-01T16:00:00,8.58173,78.94002,5.09,326.1,trip_002,normal_fishing,13.964
419000002,2026-01-01T16:10:00,8.59387,78.9288,5.91,317.4,trip_002,normal_fishing,15.51
419000002,2026-01-01T16:20:00,8.6073,78.91699,6.39,318.8,trip_002,normal_fishing,17.334
419000002,2026-01-01T16:30:00,8.62231,78.90578,6.7,323.4,trip_002,normal_fishing,19.304
419000002,2026-01-01T16:40:00,8.63415,78.89317,6.18,313.3,trip_002,normal_fishing,21.355
419000002,2026-01-01T16:50:00,8.64283,78.88047,5.49,304.5,trip_002,normal_fishing,23.262
419000002,2026-01-01T17:00:00,8.65414,78.87196,5.06,323.2,trip_002,normal_fishing,24.925
419000002,2026-01-01T17:10:00,8.66724,78.86316,5.65,326.3,trip_002,normal_fishing,26.474
419000002,2026-01-01T17:20:00,8.68176,78.85798,5.52,340.4,trip_002,normal_fishing,28.188
419000002,2026-01-01T17:30:00,8.69875,78.85151,6.51,339.3,trip_002,normal_fishing,29.737
419000002,2026-01-01T17:40:00,8.71825,78.84734,7.14,348.0,trip_002,normal_fishing,31.58
419000002,2026-01-01T17:50:00,8.73956,78.8504,7.72,8.1,trip_002,normal_fishing,33.445
419000002,2026-01-01T18:00:00,8.76125,78.84748,7.84,352.4,trip_002,normal_fishing,34.9
419000002,2026-01-01T18:10:00,8.78105,78.8371,8.0,332.5,trip_002,normal_fishing,36.845
419000002,2026-01-01T18:20:00,8.8033,78.83524,8.0,355.2,trip_002,normal_fishing,39.223
419000002,2026-01-01T18:30:00,8.82284,78.83244,7.07,351.9,trip_002,normal_fishing,41.201
419000002,2026-01-01T18:40:00,8.83977,78.83696,6.28,14.9,trip_002,normal_fishing,43.06
419000002,2026-01-01T18:50:00,8.85571,78.83469,5.77,351.9,trip_002,normal_fishing,44.231
419000002,2026-01-01T19:00:00,8.86947,78.82677,5.68,330.2,trip_002,normal_fishing,45.799
419000003,2026-01-01T08:10:00,8.76348,78.20283,5.92,71.8,trip_003,transit,91.731
419000003,2026-01-01T08:20:00,8.77485,78.21638,6.32,49.9,trip_003,transit,90.472
419000003,2026-01-01T08:30:00,8.78835,78.22596,5.92,35.2,trip_003,transit,89.786
419000003,2026-01-01T08:40:00,8.80228,78.23402,5.76,29.9,trip_003,transit,89.634
419000003,2026-01-01T08:50:00,8.81612,78.23523,4.98,5.0,trip_003,transit,89.686
419000003,2026-01-01T09:00:00,8.82634,78.23963,3.98,23.1,trip_003,transit,90.398
419000003,2026-01-01T09:10:00,8.83648,78.24407,3.96,23.6,trip_003,transit,90.617
419000003,2026-01-01T09:20:00,8.84677,78.24688,3.82,15.2,trip_003,transit,90.842
419000003,2026-01-01T09:30:00,8.85775,78.25306,4.51,29.2,trip_003,transit,91.24
419000003,2026-01-01T09:40:00,8.86881,78.25651,4.15,17.3,trip_003,transit,91.396
419000003,2026-01-01T09:50:00,8.88025,78.25739,4.11,4.4,trip_003,normal_fishing,91.819
419000003,2026-01-01T10:00:00,8.88993,78.25973,3.57,13.5,trip_003,normal_fishing,92.507
419000003,2026-01-01T10:10:00,8.90224,78.26083,4.43,5.1,trip_003,normal_fishing,92.96
419000003,2026-01-01T10:20:00,8.91382,78.25716,4.35,342.5,trip_003,normal_fishing,93.713
419000003,2026-01-01T10:30:00,8.92393,78.25593,3.65,353.1,trip_003,normal_fishing,94.834
419000003,2026-01-01T10:40:00,8.93104,78.25188,2.93,330.5,trip_003,normal_fishing,95.651
419000003,2026-01-01T10:50:00,8.93641,78.25106,1.95,351.4,trip_003,normal_fishing,96.497
419000003,2026-01-01T11:00:00,8.94023,78.24934,1.5,335.8,trip_003,normal_fishing,96.948
419000003,2026-01-01T11:10:00,8.94374,78.24596,1.74,316.3,trip_003,normal_fishing,97.366
419000003,2026-01-01T11:20:00,8.94663,78.24156,1.88,303.4,trip_003,normal_fishing,97.9
419000003,2026-01-01T11:30:00,8.95105,78.23586,2.58,307.9,trip_003,normal_fishing,98.476
419000003,2026-01-01T11:40:00,8.95314,78.22688,3.28,283.2,trip_003,normal_fishing,99.271
419000003,2026-01-01T11:50:00,8.95553,78.21996,2.61,289.1,trip_003,normal_fishing,100.174
419000003,2026-01-01T12:00:00,8.96054,78.21212,3.32,302.8,trip_003,normal_fishing,100.927
419000003,2026-01-01T12:10:00,8.9646,78.20119,4.16,290.5,trip_003,normal_fishing,101.944
419000003,2026-01-01T12:20:00,8.96841,78.18955,4.37,288.2,trip_003,normal_fishing,103.156
419000003,2026-01-01T12:30:00,8.97611,78.18108,4.09,312.4,trip_003,normal_fishing,104.413
419000003,2026-01-01T12:40:00,8.98493,78.17555,3.73,328.1,trip_003,normal_fishing,105.673
419000003,2026-01-01T12:50:00,8.99542,78.17234,3.93,343.1,trip_003,normal_fishing,106.762
419000003,2026-01-01T13:00:00,9.00439,78.16689,3.75,328.9,trip_003,normal_fishing,107.774
419000003,2026-01-01T13:10:00,9.01059,78.16161,2.91,319.8,trip_003,normal_fishing,108.87
419000003,2026-01-01T13:20:00,9.0138,78.15506,2.6,296.2,trip_003,normal_fishing,109.756
419000003,2026-01-01T13:30:00,9.01401,78.14963,1.93,272.2,trip_003,normal_fishing,110.537
419000003,2026-01-01T13:40:00,9.01554,78.14321,2.35,283.5,trip_003,normal_fishing,111.009
419000003,2026-01-01T13:50:00,9.01791,78.13818,1.99,295.4,trip_003,normal_fishing,111.659
419000003,2026-01-01T14:00:00,9.02219,78.13386,2.17,314.9,trip_003,normal_fishing,112.253
419000003,2026-01-01T14:10:00,9.02404,78.13008,1.5,296.2,trip_003,normal_fishing,112.921
419000003,2026-01-01T14:20:00,9.02649,78.12666,1.5,305.8,trip_003,normal_fishing,113.371
419000003,2026-01-01T14:30:00,9.03058,78.12104,2.48,306.2,trip_003,normal_fishing,113.833
419000003,2026-01-01T14:40:00,9.03142,78.11687,1.52,281.4,trip_003,normal_fishing,114.599
419000003,2026-01-01T14:50:00,9.03419,78.11304,1.69,306.1,trip_003,normal_fishing,115.012
419000003,2026-01-01T15:00:00,9.03626,78.10639,2.48,287.4,trip_003,normal_fishing,115.531
419000003,2026-01-01T15:10:00,9.04049,78.10063,2.55,306.4,trip_003,normal_fishing,116.242
419000003,2026-01-01T15:20:00,9.04445,78.09628,2.1,312.5,trip_003,normal_fishing,117.029
419000003,2026-01-01T15:30:00,9.04664,78.09025,2.29,290.0,trip_003,normal_fishing,117.676
419000003,2026-01-01T15:40:00,9.04788,78.08301,2.62,279.8,trip_003,normal_fishing,118.343
419000003,2026-01-01T15:50:00,9.04995,78.07886,1.65,296.6,trip_003,normal_fishing,119.047
419000003,2026-01-01T16:00:00,9.05213,78.07527,1.5,301.4,trip_003,normal_fishing,119.545
419000003,2026-01-01T16:10:00,9.05534,78.07257,1.5,320.1,trip_003,normal_fishing,120.004
419000003,2026-01-01T16:20:00,9.05904,78.07002,1.61,325.6,trip_003,normal_fishing,120.458
419000003,2026-01-01T16:30:00,9.06326,78.06651,1.96,320.4,trip_003,normal_fishing,120.934
419000003,2026-01-01T16:40:00,9.06841,78.06372,2.1,331.7,trip_003,normal_fishing,121.527
419000003,2026-01-01T16:50:00,9.07665,78.06144,3.06,344.6,trip_003,normal_fishing,122.125
419000003,2026-01-01T17:00:00,9.08479,78.05855,3.09,340.6,trip_003,normal_fishing,122.896
419000003,2026-01-01T17:10:00,9.09222,78.0514,3.68,316.2,trip_003,normal_fishing,123.714
419000003,2026-01-01T17:20:00,9.09939,78.04472,3.5,317.2,trip_003,normal_fishing,124.843
419000003,2026-01-01T17:30:00,9.1048,78.03401,4.28,296.9,trip_003,normal_fishing,125.915
419000003,2026-01-01T17:40:00,9.10959,78.02189,4.64,291.7,trip_003,normal_fishing,127.203
419000003,2026-01-01T17:50:00,9.11071,78.0063,5.57,274.2,trip_003,normal_fishing,128.567
419000003,2026-01-01T18:00:00,9.10785,77.99265,4.97,258.1,trip_003,normal_fishing,129.974
419000003,2026-01-01T18:10:00,9.10954,77.97648,5.79,276.0,trip_003,normal_fishing,130.946
419000003,2026-01-01T18:20:00,9.10722,77.96055,5.73,261.6,trip_003,normal_fishing,132.458
419000003,2026-01-01T18:30:00,9.10826,77.94237,6.49,273.3,trip_003,normal_fishing,133.683
419000003,2026-01-01T18:40:00,9.10739,77.92407,6.52,267.3,trip_003,normal_fishing,135.344
419000003,2026-01-01T18:50:00,9.11055,77.90472,6.98,279.3,trip_003,normal_fishing,136.898
419000003,2026-01-01T19:00:00,9.11848,77.88637,7.12,293.5,trip_003,normal_fishing,138.82
419000003,2026-01-01T19:10:00,9.11992,77.86414,7.93,273.7,trip_003,normal_fishing,140.967
419000003,2026-01-01T19:20:00,9.12828,77.84332,8.0,292.0,trip_003,normal_fishing,143.046
419000003,2026-01-01T19:30:00,9.129,77.82252,7.41,272.0,trip_003,normal_fishing,145.449
419000003,2026-01-01T19:40:00,9.13341,77.80495,6.46,284.2,trip_003,normal_fishing,147.37
419000003,2026-01-01T19:50:00,9.14411,77.79123,6.21,308.1,trip_003,normal_fishing,149.238
419000003,2026-01-01T20:00:00,9.15885,77.77839,6.98,319.1,trip_003,normal_fishing,151.151
419000003,2026-01-01T20:10:00,9.17165,77.76497,6.62,313.8,trip_003,normal_fishing,153.237
419000003,2026-01-01T20:20:00,9.186,77.75254,6.78,319.3,trip_003,normal_fishing,155.255
419000003,2026-01-01T20:30:00,9.19972,77.7386,6.99,314.7,trip_003,normal_fishing,157.283
419000003,2026-01-01T20:40:00,9.21744,77.73084,6.92,336.5,trip_003,normal_fishing,159.409
419000003,2026-01-01T20:50:00,9.23199,77.71912,6.68,321.3,trip_003,normal_fishing,161.236
419000003,2026-01-01T21:00:00,9.24392,77.70754,5.94,316.0,trip_003,normal_fishing,163.22
419000003,2026-01-01T21:10:00,9.25251,77.69206,6.31,299.2,trip_003,normal_fishing,165.024
419000003,2026-01-01T21:20:00,9.25978,77.67315,7.22,291.2,trip_003,normal_fishing,166.959
419000003,2026-01-01T21:30:00,9.26238,77.65532,6.42,278.3,trip_003,normal_fishing,169.117
419000003,2026-01-01T21:40:00,9.26956,77.63649,7.18,291.0,trip_003,normal_fishing,170.881
419000003,2026-01-01T21:50:00,9.27272,77.61827,6.58,279.9,trip_003,normal_fishing,173.031
419000003,2026-01-01T22:00:00,9.27086,77.59975,6.63,264.2,trip_003,normal_fishing,174.873
419000003,2026-01-01T22:10:00,9.26865,77.58263,6.15,262.6,trip_003,normal_fishing,176.434
419000003,2026-01-01T22:20:00,9.2601,77.56778,6.11,239.9,trip_003,normal_fishing,177.856
419000003,2026-01-01T22:30:00,9.25787,77.5499,6.41,262.9,trip_003,normal_fishing,178.691
419000003,2026-01-01T22:40:00,9.25585,77.5342,5.64,262.6,trip_003,normal_fishing,180.201
419000003,2026-01-01T22:50:00,9.25093,77.52039,5.23,250.2,trip_003,normal_fishing,181.532
419000003,2026-01-01T23:00:00,9.24903,77.5037,5.98,263.5,trip_003,normal_fishing,182.522
419000003,2026-01-01T23:10:00,9.25358,77.48473,6.95,283.6,trip_003,normal_fishing,183.967
419000003,2026-01-01T23:20:00,9.26698,77.46727,7.85,307.7,trip_003,normal_fishing,186.005
419000003,2026-01-01T23:30:00,9.27256,77.44805,7.13,286.3,trip_003,normal_fishing,188.416
419000003,2026-01-01T23:40:00,9.27485,77.42785,7.24,276.5,trip_003,normal_fishing,190.538
419000003,2026-01-01T23:50:00,9.26963,77.40621,7.93,256.4,trip_003,normal_fishing,192.565
419000003,2026-01-02T00:00:00,9.26659,77.38395,8.0,262.2,trip_003,normal_fishing,194.308
419000003,2026-01-02T00:10:00,9.25789,77.36477,7.51,245.5,trip_003,normal_fishing,196.246
419000003,2026-01-02T00:20:00,9.24309,77.34794,8.0,228.5,trip_003,normal_fishing,197.592
419000003,2026-01-02T00:30:00,9.22955,77.33007,8.0,232.7,trip_003,normal_fishing,198.401
419000003,2026-01-02T00:40:00,9.21362,77.31538,7.74,222.5,trip_003,normal_fishing,199.406
419000003,2026-01-02T00:50:00,9.19596,77.30163,8.0,217.7,trip_003,normal_fishing,200.003
419000003,2026-01-02T01:00:00,9.18304,77.28537,7.41,231.3,trip_003,normal_fishing,200.448
419000003,2026-01-02T01:10:00,9.17774,77.26746,6.65,253.4,trip_003,normal_fishing,201.403
419000003,2026-01-02T01:20:00,9.17866,77.25104,5.86,273.2,trip_003,normal_fishing,202.911
419000003,2026-01-02T01:30:00,9.17594,77.23285,6.55,261.5,trip_003,normal_fishing,204.579
419000003,2026-01-02T01:40:00,9.16854,77.21657,6.38,245.4,trip_003,normal_fishing,206.251
419000003,2026-01-02T01:50:00,9.16109,77.2019,5.87,242.9,trip_003,normal_fishing,207.52
419000003,2026-01-02T02:00:00,9.15586,77.18421,6.57,253.4,trip_003,normal_fishing,208.637
419000003,2026-01-02T02:10:00,9.15652,77.16668,6.25,272.2,trip_003,normal_fishing,210.166
419000003,2026-01-02T02:20:00,9.15756,77.15058,5.74,273.7,trip_003,normal_fishing,211.954
419000003,2026-01-02T02:30:00,9.15533,77.13653,5.07,260.9,trip_003,normal_fishing,213.616
419000003,2026-01-02T02:40:00,9.15899,77.12054,5.84,282.9,trip_003,normal_fishing,214.93
419000003,2026-01-02T02:50:00,9.16639,77.10581,5.88,296.8,trip_003,normal_fishing,216.702
419000003,2026-01-02T03:00:00,9.17374,77.09086,5.94,296.3,trip_003,normal_fishing,218.514
419000003,2026-01-02T03:10:00,9.18139,77.07648,5.81,298.2,trip_003,normal_fishing,220.345
419000003,2026-01-02T03:20:00,9.18378,77.06248,5.06,279.8,trip_003,normal_fishing,222.131
419000003,2026-01-02T03:30:00,9.19129,77.05057,5.02,302.4,trip_003,normal_fishing,223.647
419000003,2026-01-02T03:40:00,9.20124,77.04357,4.35,325.0,trip_003,normal_fishing,225.179
419000003,2026-01-02T03:50:00,9.21012,77.03793,3.76,327.8,trip_003,normal_fishing,226.326
419000003,2026-01-02T04:00:00,9.21574,77.03236,2.82,315.4,trip_003,normal_fishing,227.292
419000003,2026-01-02T04:10:00,9.22027,77.02315,3.66,296.4,trip_003,normal_fishing,228.103
419000004,2026-01-01T09:10:00,8.74926,78.20588,7.46,115.8,trip_004,transit,91.731
419000004,2026-01-01T09:20:00,8.74531,78.22796,8.0,100.2,trip_004,transit,89.43
419000004,2026-01-01T09:30:00,8.73548,78.24811,8.0,116.1,trip_004,transit,87.081
419000004,2026-01-01T09:40:00,8.72701,78.26675,7.31,114.6,trip_004,transit,84.614
419000004,2026-01-01T09:50:00,8.71308,78.28047,6.99,135.6,trip_004,transit,82.365
419000004,2026-01-01T10:00:00,8.70577,78.29769,6.67,113.1,trip_004,transit,80.304
419000004,2026-01-01T10:10:00,8.69393,78.31302,6.92,127.8,trip_004,transit,78.252
419000004,2026-01-01T10:20:00,8.6778,78.32645,7.51,140.4,trip_004,transit,76.147
419000004,2026-01-01T10:30:00,8.6647,78.34462,8.0,126.0,trip_004,transit,74.009
419000004,2026-01-01T10:40:00,8.65258,78.36347,8.0,122.9,trip_004,transit,71.569
419000004,2026-01-01T10:50:00,8.64949,78.38568,8.0,98.0,trip_004,normal_fishing,69.113
419000004,2026-01-01T11:00:00,8.65052,78.40564,7.12,87.0,trip_004,normal_fishing,66.781
419000004,2026-01-01T11:10:00,8.6521,78.42347,6.38,84.9,trip_004,normal_fishing,64.896
419000004,2026-01-01T11:20:00,8.65919,78.44069,6.65,67.5,trip_004,normal_fishing,63.265
419000004,2026-01-01T11:30:00,8.66894,78.45927,7.49,62.2,trip_004,normal_fishing,62.022
419000004,2026-01-01T11:40:00,8.68223,78.4771,7.94,53.1,trip_004,normal_fishing,60.857
419000004,2026-01-01T11:50:00,8.69622,78.49459,8.0,51.2,trip_004,normal_fishing,60.051
419000004,2026-01-01T12:00:00,8.70856,78.5131,7.95,56.2,trip_004,normal_fishing,59.413
419000004,2026-01-01T12:10:00,8.71274,78.53409,7.63,78.7,trip_004,normal_fishing,58.667
419000004,2026-01-01T12:20:00,8.72302,78.55397,7.99,62.5,trip_004,normal_fishing,57.212
419000004,2026-01-01T12:30:00,8.72649,78.57349,7.07,79.9,trip_004,normal_fishing,56.373
419000004,2026-01-01T12:40:00,8.7313,78.59498,7.85,77.3,trip_004,normal_fishing,55.117
419000004,2026-01-01T12:50:00,8.73137,78.61742,8.0,89.8,trip_004,normal_fishing,53.849
419000004,2026-01-01T13:00:00,8.73083,78.63986,8.0,91.4,trip_004,normal_fishing,52.132
419000004,2026-01-01T13:10:00,8.73413,78.66205,8.0,81.5,trip_004,normal_fishing,50.367
419000004,2026-01-01T13:20:00,8.73997,78.68371,8.0,74.8,trip_004,normal_fishing,48.925
419000004,2026-01-01T13:30:00,8.74761,78.7048,8.0,70.0,trip_004,normal_fishing,47.726
419000004,2026-01-01T13:40:00,8.75112,78.72696,8.0,81.0,trip_004,normal_fishing,46.713
419000004,2026-01-01T13:50:00,8.74682,78.74852,7.84,101.3,trip_004,normal_fishing,45.29
419000004,2026-01-01T14:00:00,8.74009,78.76851,7.52,108.7,trip_004,normal_fishing,43.294
419000004,2026-01-01T14:10:00,8.73507,78.78866,7.4,104.1,trip_004,normal_fishing,41.227
419000004,2026-01-01T14:20:00,8.73655,78.80707,6.59,85.4,trip_004,normal_fishing,39.282
419000004,2026-01-01T14:30:00,8.73529,78.82638,6.9,93.8,trip_004,normal_fishing,37.986
419000004,2026-01-01T14:40:00,8.73187,78.84268,5.94,101.9,trip_004,normal_fishing,36.405
419000004,2026-01-01T14:50:00,8.73103,78.85761,5.33,93.2,trip_004,normal_fishing,34.883
419000004,2026-01-01T15:00:00,8.72606,78.87384,6.05,107.1,trip_004,normal_fishing,33.67
419000004,2026-01-01T15:10:00,8.72467,78.89171,6.39,94.5,trip_004,normal_fishing,32.03
419000004,2026-01-01T15:20:00,8.7287,78.90788,5.94,75.9,trip_004,normal_fishing,30.567
419000004,2026-01-01T15:30:00,8.73687,78.92096,5.51,57.9,trip_004,normal_fishing,29.745
419000004,2026-01-01T15:40:00,8.74388,78.93725,6.33,66.6,trip_004,normal_fishing,29.587
419000004,2026-01-01T15:50:00,8.75497,78.95137,6.41,51.7,trip_004,normal_fishing,29.16
419000004,2026-01-01T16:00:00,8.76462,78.96947,7.32,61.8,trip_004,normal_fishing,29.238
419000004,2026-01-01T16:10:00,8.77197,78.98714,6.83,67.3,trip_004,normal_fishing,28.931
419000004,2026-01-01T16:20:00,8.77708,79.00455,6.47,73.6,trip_004,normal_fishing,28.446
419000004,2026-01-01T16:30:00,8.77483,79.02199,6.27,97.4,trip_004,normal_fishing,27.776
419000004,2026-01-01T16:40:00,8.77058,79.03627,5.32,106.7,trip_004,normal_fishing,26.447
419000004,2026-01-01T16:50:00,8.76716,79.05294,6.07,101.7,trip_004,normal_fishing,25.143
419000004,2026-01-01T17:00:00,8.76225,79.06889,5.95,107.2,trip_004,normal_fishing,23.758
419000004,2026-01-01T17:10:00,8.75056,79.08342,6.66,129.0,trip_004,normal_fishing,22.287
419000004,2026-01-01T17:20:00,8.74112,79.09981,6.75,120.1,trip_004,normal_fishing,20.302
419000004,2026-01-01T17:30:00,8.73146,79.11692,7.01,119.6,trip_004,normal_fishing,18.397
419000004,2026-01-01T17:40:00,8.72487,79.13392,6.5,111.3,trip_004,normal_fishing,16.426
419000004,2026-01-01T17:50:00,8.71117,79.14926,7.35,131.9,trip_004,normal_fishing,14.737
419000004,2026-01-01T18:00:00,8.69202,79.1608,8.0,149.1,trip_004,normal_fishing,12.518
419000004,2026-01-01T18:10:00,8.67087,79.16798,8.0,161.3,trip_004,normal_fishing,10.059
419000004,2026-01-01T18:20:00,8.64875,79.17014,7.96,174.5,trip_004,normal_fishing,7.701
419000004,2026-01-01T18:30:00,8.62817,79.17295,7.44,172.3,trip_004,normal_fishing,5.583
419000004,2026-01-01T18:40:00,8.60858,79.17311,7.02,179.5,trip_004,normal_fishing,3.56
419000004,2026-01-01T18:50:00,8.62817,79.16872,7.19,347.4,trip_004,normal_fishing,1.796
419000004,2026-01-01T19:00:00,8.64586,79.16325,6.63,342.9,trip_004,normal_fishing,3.833
419000004,2026-01-01T19:10:00,8.66637,79.16278,7.35,358.7,trip_004,normal_fishing,5.769
419000004,2026-01-01T19:20:00,8.68327,79.15729,6.37,342.1,trip_004,normal_fishing,7.635
419000004,2026-01-01T19:30:00,8.70072,79.1487,6.96,333.9,trip_004,normal_fishing,9.503
419000004,2026-01-01T19:40:00,8.71791,79.14592,6.24,350.9,trip_004,normal_fishing,11.619
419000004,2026-01-01T19:50:00,8.73312,79.14715,5.47,4.6,trip_004,normal_fishing,13.337
419000004,2026-01-01T20:00:00,8.75117,79.14686,6.47,359.1,trip_004,normal_fishing,14.665
419000004,2026-01-01T20:10:00,8.76664,79.14231,5.77,343.7,trip_004,normal_fishing,16.415
419000004,2026-01-01T20:20:00,8.78239,79.1365,6.01,339.8,trip_004,normal_fishing,18.158
419000004,2026-01-01T20:30:00,8.80185,79.13701,6.98,1.5,trip_004,normal_fishing,19.995
